"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"9 000 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","22 / - / 2 м²","поверх 3 з 25","спец. проект","монолітно-каркасний","2019"
"30 536 грн","Поділ","Печерський","Київ","1 кімната","42 / - / 8 м²","поверх 4 з 5","цегляний будинок","",""
"37 024 грн","ЖК Новопечерська Вежа","Печерський","Київ","2 кімнати","60 / - / 15 м²","поверх 3 з 26","цегляний будинок","",""
"17 000 грн","ЖК Гармонія","Київ","","1 кімната","42 / - / 11 м²","поверх 7 з 25","2019","",""
"28 627 грн","ЖК Сонячна Рів'єра","Лівобережний масив","Дніпровський","1 кімната","55 / - / 20 м²","поверх 12 з 30","цегляний будинок","2020",""
"45 803 грн","ЖК пров. Лабораторний, 6","Черепанова гора","Печерський","2 кімнати","90 / - / 12 м²","поверх 7 з 20","спец. проект","монолітно-каркасний",""
"36 261 грн","ЖК Печерськ Плаза","Київ","","2 кімнати","50 / - / 15 м²","поверх 2 з 11","спец. проект","монолітно-каркасний","2021"
"16 000 грн","ЖК просп. Академіка Глушкова, 92б","Теремки-1","Голосіївський","2 кімнати","97 / - / 20 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2014"
"21 000 грн","ЖК Островського, 40","Солом'янка","Солом'янський","1 кімната","55 / - / 13 м²","поверх 13 з 18","спец. проект","монолітно-каркасний","2013"
"20 000 грн","Дніпровський","Київ","","1 кімната","45 / - / 11 м²","поверх 9 з 30","цегляний будинок","",""
"18 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","65 / - / 9 м²","поверх 2 з 12","спец. проект","цегляний будинок","1986"
"41 986 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","55 / - / 24 м²","поверх 19 з 24","спец. проект","монолітно-каркасний","2017"
"21 000 грн","ЖК Gloria Park","Нивки","Святошинський","1 кімната","70 / - / 40 м²","поверх 2 з 13","монолітно-каркасний","",""
"23 000 грн","Шевченківський","Київ","","2 кімнати","78 / - / 12.9 м²","поверх 14 з 22","","",""
"23 000 грн","ЖК Respublika","Теремки","Голосіївський","2 кімнати","40 / - / 10 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","2019"
"133 591 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","72 / - / 35 м²","поверх 5 з 25","","",""
"21 000 грн","ЖК Корона","Позняки","Дарницький","2 кімнати","89 / - / 15 м²","поверх 14 з 36","спец. проект","монолітно-каркасний","2007"
"22 902 грн","ЖК Славутич","Позняки","Дарницький","1 кімната","42 / - / 16 м²","поверх 15 з 26","","",""
"20 000 грн","ЖК Standard One","Голосіїво","Голосіївський","2 кімнати","42 / - / 20 м²","поверх 19 з 25","спец. проект","цегляний будинок","2019"
"23 000 грн","Шевченківський","Київ","","2 кімнати","45 / - / 13 м²","поверх 3 з 25","","",""
"28 000 грн","Старий Київ","Шевченківський","Київ","2 кімнати","83 / - / 36 м²","поверх 5 з 7","сталінка","цегляний будинок","1935"
"61 071 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / - / 11 м²","поверх 13 з 24","спец. проект","монолітно-каркасний","2019"
"19 000 грн","ЖК Be the One","Академмістечко","Святошинський","2 кімнати","34 / - / 15 м²","поверх 12 з 19","","",""
"43 895 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","60 / - / 29 м²","поверх 8 з 15","спец. проект","монолітно-каркасний","2017"
"48 000 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","66 / - / 31 м²","поверх 10 з 24","спец. проект","монолітно-каркасний","2019"
"9 500 грн","Сирець","Шевченківський","Київ","2 кімнати","52 / - / 8 м²","поверх 3 з 9","серія 96","утеплена панель","1978"
"26 719 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","1 кімната","65 / - / 16 м²","поверх 12 з 19","спец. проект","монолітно-каркасний","2010"
"57 254 грн","ЖК PecherSKY","Звіринець","Печерський","2 кімнати","85 / - / 11 м²","поверх 14 з 22","спец. проект","монолітно-каркасний","2013"
"20 000 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","52 / - / 12 м²","поверх 18 з 24","спец. проект","монолітно-каркасний","2019"
"49 620 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","70 / - / 20 м²","поверх 18 з 31","спец. проект","монолітно-каркасний","2016"
"41 986 грн","ЖК Alter Ego","Черепанова гора","Печерський","2 кімнати","60 / - / 26 м²","поверх 9 з 24","","",""
"45 000 грн","ЖК Jack House","Печерськ","Печерський","2 кімнати","62 / - / 29 м²","поверх 12 з 30","спец. проект","монолітно-каркасний","2017"
"26 680 грн","ЖК вул. Гришка, 9","Осокорки","Дарницький","2 кімнати","85 / - / 20 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","2006"
"41 986 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","67 / - / 15 м²","поверх 2 з 10","цегляний будинок","",""
"41 986 грн","ЖК New York Concept House","Нова забудова","Голосіївський","2 кімнати","80 / - / 20 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2018"
"41 986 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","90 / - / 28 м²","поверх 10 з 16","спец. проект","монолітно-каркасний","2017"
"127 866 грн","ЖК H-Tower","Історичний центр","Шевченківський","2 кімнати","134 / - / 10 м²","поверх 8 з 30","спец. проект","монолітно-каркасний","2015"
"18 000 грн","ЖМ Патріотика","Осокорки","Дарницький","1 кімната","37 / - / 10 м²","поверх 13 з 25","","",""
"57 254 грн","Шевченківський","Київ","","2 кімнати","69 / - / 37 м²","поверх 3 з 4","","",""
"38 169 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","55 / - / 15 м²","поверх 10 з 12","спец. проект","монолітно-каркасний","2017"
"18 000 грн","Голосіїво","Голосіївський","Київ","2 кімнати","45 / - / 6 м²","поверх 4 з 9","цегляний будинок","1967",""
"49 620 грн","Печерський","Київ","","2 кімнати","50 / - / 11 м²","поверх 15 з 29","цегляний будинок","",""
"32 444 грн","Печерський","Київ","","2 кімнати","65 / - / 20 м²","поверх 15 з 24","монолітно-каркасний","",""
"11 000 грн","Нивки","Шевченківський","Київ","2 кімнати","48 / - / 10 м²","поверх 6 з 6","чеський проект","панельні","1974"
"30 000 грн","Поділ","Подільський","Київ","2 кімнати","85 / - / 28 м²","поверх 7 з 8","цегляний будинок","",""
"22 902 грн","ЖК вул. Старонаводницька, 6б","Печерськ","Печерський","2 кімнати","85 / - / 18 м²","поверх 3 з 24","спец. проект","цегляний будинок","2008"
"60 000 грн","ЖК Obolon Residences","Оболонь","Оболонський","2 кімнати","70 / - / 15 м²","поверх 8 з 27","","",""
"34 352 грн","Історичний центр","Шевченківський","Київ","2 кімнати","38 / - / 9 м²","поверх 2 з 6","сталінка","цегляний будинок","1957"
"24 810 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","77 / - / 11 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","2005"
"24 000 грн","Голосіївський","Київ","","1 кімната","42.7 / - / 14.8 м²","поверх 9 з 2","","",""
"32 000 грн","ЖК Корона Печерська","Печерськ","Печерський","2 кімнати","86.8 / - / 9 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2005"
"37 000 грн","ЖК Cardinal","Нова забудова","Печерський","2 кімнати","63 / - / 30 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2019"
"38 169 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","55 / - / 27 м²","поверх 9 з 13","спец. проект","монолітно-каркасний","2019"
"38 169 грн","Липки","Печерський","Київ","2 кімнати","71 / - / 11 м²","поверх 7 з 7","сталінка","цегляний будинок","1948"
"10 600 грн","Позняки","Дарницький","Київ","2 кімнати","66 / - / 12 м²","поверх 1 з 16","монолітно-каркасний","",""
"40 000 грн","ЖК Obolon Residences","Оболонь","Оболонський","1 кімната","60 / - / 10 м²","поверх 8 з 27","","",""
"34 352 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","1 кімната","46 / - / 15 м²","поверх 5 з 18","спец. проект","монолітно-каркасний","2010"
"22 902 грн","ЖК Зарічний","Позняки","Дарницький","1 кімната","42 / - / 12 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","2019"
"36 000 грн","ЖК Respublika","Теремки","Голосіївський","2 кімнати","80 / - / 22 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2019"
"34 352 грн","ЖК RiverStone","Дніпровський","Київ","2 кімнати","90 / - / 30 м²","поверх 10 з 24","цегляний будинок","",""
"8 500 грн","Лук'янівка","Шевченківський","Київ","1 кімната","33 / - / 7 м²","поверх 6 з 9","цегляний будинок","1971",""
"30 536 грн","ЖК бул. Лесі Українки, 7б","Печерськ","Печерський","1 кімната","54 / - / 12 м²","поверх 12 з 23","спец. проект","монолітно-каркасний","2010"
"8 500 грн","Осокорки","Дарницький","Київ","1 кімната","42 / - / 10 м²","поверх 2 з 16","АППС-люкс","утеплена панель","2000"
"27 000 грн","ЖК Галактика","Лівобережний масив","Дніпровський","2 кімнати","68 / - / 18 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2019"
"34 352 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","53 / - / 10 м²","поверх 3 з 19","спец. проект","монолітно-каркасний","2021"
"12 000 грн","Оболонь","Оболонський","Київ","1 кімната","36 / - / 10 м²","поверх 2 з 16","БПС","утеплена панель","1980"
"14 000 грн","ЖК Академ-квартал","Святошинський","Київ","2 кімнати","75 / - / 16 м²","поверх 11 з 24","монолітно-каркасний","",""
"103 056 грн","ЖК Central Park","Нова забудова","Печерський","2 кімнати","122 / - / 46 м²","поверх 11 з 24","","",""
"28 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","60 / - / 8 м²","поверх 5 з 6","сталінка","цегляний будинок","1948"
"45 803 грн","ЖК Alter Ego","Черепанова гора","Печерський","2 кімнати","60 / - / 37 м²","поверх 10 з 22","спец. проект","монолітно-каркасний","2018"
"26 719 грн","ЖК вул. Кирилівська, 37","Поділ","Подільський","1 кімната","50 / - / 10 м²","поверх 3 з 9","","",""
"27 000 грн","ЖК Podil Plaza & Residence","Шевченківський","Київ","1 кімната","39 / - / 7 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2021"
"53 437 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","87 / - / 33 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2013"
"29 000 грн","ЖК Корона","Позняки","Дарницький","2 кімнати","89 / - / 15 м²","поверх 23 з 36","спец. проект","монолітно-каркасний","2007"
"61 071 грн","ЖК Skyline","Нижній Печерськ","Печерський","2 кімнати","78 / - / 28 м²","поверх 7 з 26","спец. проект","монолітно-каркасний","2015"
"25 000 грн","Шевченківський","Київ","","2 кімнати","76 / - / 25 м²","поверх 25 з 25","","",""
"53 437 грн","Жилой дом «Владимирский»","Нова забудова","Голосіївський","2 кімнати","75 / - / 12 м²","поверх 13 з 23","спец. проект","монолітно-каркасний","2021"
"53 437 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","70 / - / 27 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2019"
"16 000 грн","Позняки","Дарницький","Київ","2 кімнати","76 / - / 20 м²","поверх 12 з 17","спец. проект","монолітно-каркасний","2005"
"23 000 грн","Печерський","Київ","","2 кімнати","60 / - / 25 м²","поверх 3 з 4","цегляний будинок","",""
"19 000 грн","Київ","","","1 кімната","43 / - / 15 м²","поверх 4 з 34","","",""
"7 000 грн","Оболонь","Оболонський","Київ","1 кімната","36 / - / 6 м²","поверх 3 з 9","гостинка","панельні","1975"
"9 500 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","1 кімната","46 / - / 7 м²","поверх 3 з 5","хрущівка","панельні","1964"
"26 719 грн","Київ","","","2 кімнати","56 / - / 10 м²","поверх 18 з 34","","",""
"27 000 грн","ЖК вул. Ділова, 2б","Черепанова гора","Печерський","2 кімнати","70 / - / 28 м²","поверх 4 з 25","спец. проект","монолітно-каркасний","2012"
"28 589 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","90 / - / 24 м²","поверх 15 з 24","спец. проект","монолітно-каркасний","2012"
"16 000 грн","Сирець","Шевченківський","Київ","2 кімнати","50 / - / 15 м²","поверх 10 з 24","","",""
"57 254 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","65 / - / 15 м²","поверх 7 з 25","панельні","",""
"22 000 грн","Печерськ","Печерський","Київ","2 кімнати","44 / - / 20 м²","поверх 6 з 9","серія 87","цегляний будинок","1981"
"34 352 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","60 / - / 20 м²","поверх 18 з 21","спец. проект","монолітно-каркасний","2017"
"35 000 грн","ЖК Престиж Холл","Нижній Печерськ","Печерський","2 кімнати","50 / - / 15.5 м²","поверх 21 з 25","спец. проект","монолітно-каркасний","2014"
"8 500 грн","ЖК Харківський","Харьківський","Дарницький","1 кімната","17 / - / 2 м²","поверх 17 з 24","спец. проект","цегляний будинок","2018"
"45 803 грн","ЖК Alter Ego","Черепанова гора","Печерський","2 кімнати","73 / - / 45 м²","поверх 11 з 24","","",""
"49 620 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","70 / - / 36 м²","поверх 4 з 20","спец. проект","монолітно-каркасний","2017"
"18 000 грн","Шулявка","Шевченківський","Київ","2 кімнати","74.2 / - / 20 м²","поверх 2 з 12","спец. проект","цегляний будинок","1997"
"11 000 грн","Нивки","Шевченківський","Київ","2 кімнати","54 / - / 10 м²","поверх 2 з 16","серія Т","утеплена панель","1989"
"11 000 грн","Кудрявець","Шевченківський","Київ","1 кімната","34 / - / 6 м²","поверх 4 з 9","","",""
"11 000 грн","Солом'янка","Солом'янський","Київ","1 кімната","32 / - / 6 м²","поверх 5 з 9","чеський проект","панельні","1967"
"8 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","50 / - / 8 м²","поверх 9 з 9","чеський проект","панельні","1970"
"8 000 грн","Теремки-1","Голосіївський","Київ","1 кімната","36 / - / 8 м²","поверх 5 з 18","серія КТ","утеплена панель","1990"
"17 000 грн","Оболонь","Оболонський","Київ","2 кімнати","56 / - / 10 м²","поверх 1 з 16","БПС","утеплена панель","1979"
"18 000 грн","Оболонь","Печерський","Київ","1 кімната","46 / - / 10 м²","поверх 21 з 26","цегляний будинок","",""
"18 000 грн","ЖК Академ-квартал","Святошинський","Київ","1 кімната","45 / - / 12 м²","поверх 25 з 20","цегляний будинок","",""
"57 254 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","68 / - / 18 м²","поверх 21 з 30","цегляний будинок","",""
"62 979 грн","ЖК Busov Hill","Звіринець","Печерський","2 кімнати","70 / - / 30 м²","поверх 16 з 24","монолітно-каркасний","",""
"14 000 грн","ЖК Standard One","Голосіїво","Голосіївський","1 кімната","30 / - / 19 м²","поверх 14 з 25","спец. проект","цегляний будинок","2019"
"14 000 грн","ЖК Standard One","Голосіїво","Голосіївський","1 кімната","30 / - / 13 м²","поверх 8 з 25","спец. проект","цегляний будинок","2019"
"13 000 грн","Оболонь","Оболонський","Київ","2 кімнати","52 / - / 9 м²","поверх 3 з 9","серія 134","утеплена панель","1978"
"13 000 грн","Голосіїво","Голосіївський","Київ","2 кімнати","53 / - / 9 м²","поверх 2 з 5","сталінка","цегляний будинок","1960"
"12 000 грн","Деміївка","Голосіївський","Київ","1 кімната","34 / - / 8 м²","поверх 3 з 16","БПС","утеплена панель","1980"
"7 000 грн","Осокорки","Дарницький","Київ","1 кімната","42.35 / - / 8.5 м²","поверх 1 з 20","серія Т","утеплена панель","1998"
"13 000 грн","Шулявка","Шевченківський","Київ","1 кімната","33 / - / 7 м²","поверх 2 з 9","гостинка","цегляний будинок","1990"
"12 000 грн","Позняки","Дарницький","Київ","1 кімната","45 / - / 9 м²","поверх 3 з 9","серія 96","утеплена панель","1994"
"12 000 грн","Позняки","Дарницький","Київ","1 кімната","45 / - / 12 м²","поверх 8 з 26","спец. проект","цегляний будинок","1994"
"12 000 грн","Лук'янівка","Шевченківський","Київ","1 кімната","35 / - / 10 м²","поверх 3 з 9","спец. проект","цегляний будинок","1968"
"9 000 грн","Академмістечко","Святошинський","Київ","2 кімнати","45 / - / 6 м²","поверх 2 з 5","хрущівка","цегляний будинок","1964"
"9 000 грн","Татарка","Шевченківський","Київ","1 кімната","26 / - / 5 м²","поверх 8 з 9","гостинка","цегляний будинок","1986"
"14 000 грн","ЖК Standard One","Голосіїво","Голосіївський","1 кімната","30 / - / 12 м²","поверх 17 з 25","спец. проект","цегляний будинок","2019"
"14 000 грн","ЖК Standard One","Голосіїво","Голосіївський","1 кімната","30 / - / 7 м²","поверх 5 з 24","спец. проект","цегляний будинок","2019"
"14 000 грн","ЖК Standard One","Голосіїво","Голосіївський","1 кімната","30 / - / 8 м²","поверх 20 з 24","спец. проект","цегляний будинок","2019"
"9 000 грн","Печерськ","Печерський","Київ","2 кімнати","43 / - / 5.3 м²","поверх 4 з 5","хрущівка","цегляний будинок","1959"
"11 000 грн","Позняки","Дарницький","Київ","1 кімната","43 / - / 7 м²","поверх 11 з 16","спец. проект","монолітно-каркасний","2004"
"8 000 грн","Харьківський","Дарницький","Київ","1 кімната","33 / - / 7 м²","поверх 8 з 10","серія 96","утеплена панель","1983"
"10 000 грн","КПІ","Солом'янський","Київ","2 кімнати","45 / - / 7 м²","поверх 8 з 9","спец. проект","цегляний будинок","1964"
"16 000 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","65 / - / 9 м²","поверх 2 з 18","совмін","цегляний будинок","1981"
"9 000 грн","Сирець","Шевченківський","Київ","2 кімнати","45 / - / 6 м²","поверх 1 з 5","хрущівка","цегляний будинок","1962"
"9 000 грн","Деміївка","Голосіївський","Київ","1 кімната","35 / - / 9 м²","поверх 12 з 16","БПС","утеплена панель","1979"
"9 000 грн","Звіринець","Печерський","Київ","1 кімната","32 / - / 7 м²","поверх 3 з 5","","",""
"9 000 грн","Ґалаґани","Святошинський","Київ","1 кімната","34 / - / 8 м²","поверх 14 з 16","БПС","утеплена панель","1981"
"15 000 грн","ЖК вул. Коперника, 11","Лук'янівка","Шевченківський","1 кімната","28 / - / 22 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2011"
"15 000 грн","Біличі","Святошинський","Київ","2 кімнати","78 / - / 35 м²","поверх 15 з 17","спец. проект","монолітно-каркасний","2004"
"15 000 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","50 / - / 10 м²","поверх 3 з 5","хрущівка","панельні","1960"
"15 000 грн","Теремки-1","Голосіївський","Київ","2 кімнати","58 / - / 18 м²","поверх 11 з 21","","",""
"13 000 грн","Сирець","Шевченківський","Київ","2 кімнати","56 / - / 9 м²","поверх 9 з 9","чеський проект","панельні","1969"
"7 000 грн","Черепанова гора","Печерський","Київ","1 кімната","26 / - / 5 м²","поверх 1 з 9","гостинка","цегляний будинок","1983"
"7 000 грн","Лук'янівка","Шевченківський","Київ","2 кімнати","69 / - / 7 м²","поверх 3 з 16","","",""
"8 500 грн","Шевченківський","Київ","","1 кімната","35 / - / 8 м²","поверх 3 з 9","цегляний будинок","",""
"20 000 грн","Київ","","","1 кімната","41 / - / 17 м²","поверх 3 з 9","","",""
"17 000 грн","ЖК Метрополіс","Теремки-1","Голосіївський","1 кімната","30 / - / 10 м²","поверх 17 з 30","спец. проект","монолітно-каркасний","2021"
"20 000 грн","Голосіїво","Голосіївський","Київ","2 кімнати","50 / - / 10 м²","поверх 19 з 26","","",""
"38 169 грн","ЖК Alter Ego","Нова забудова","Печерський","2 кімнати","75 / - / 23 м²","поверх 9 з 24","цегляний будинок","",""
"38 169 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","1 кімната","45 / - / 15 м²","поверх 2 з 18","","",""
"25 000 грн","Печерськ","Печерський","Київ","2 кімнати","60 / - / 7 м²","поверх 2 з 9","совмін","цегляний будинок","1969"
"41 986 грн","Голосіївський","Київ","","1 кімната","62 / - / 20 м²","поверх 10 з 23","","",""
"15 990 грн","ЖК ObolonSky","Оболонь","Оболонський","1 кімната","50 / - / 15 м²","поверх 15 з 26","","",""
"33 500 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","60 / - / 10 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2013"
"49 620 грн","Печерськ","Печерський","Київ","2 кімнати","55 / - / 25 м²","поверх 11 з 17","","",""
"17 000 грн","Печерський","Київ","","2 кімнати","50 / - / 15 м²","поверх 3 з 5","цегляний будинок","",""
"37 000 грн","ЖК Подол Престиж","Поділ","Подільський","2 кімнати","96 / - / 50 м²","поверх 7 з 12","монолітно-каркасний","",""
"8 000 грн","Оболонь","Оболонський","Київ","1 кімната","36 / - / 8.5 м²","поверх 6 з 16","","",""
"8 000 грн","Саперна Слобідка","Голосіївський","Київ","1 кімната","30 / - / 6 м²","поверх 3 з 5","хрущівка","цегляний будинок","1961"
"11 000 грн","Дарницький","Київ","","1 кімната","54 / - / 18 м²","поверх 18 з 25","монолітно-каркасний","",""
"33 000 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","48 / - / 12 м²","поверх 6 з 30","","",""
"17 000 грн","Печерський","Київ","","2 кімнати","46 / - / 8 м²","поверх 4 з 5","цегляний будинок","",""
"20 000 грн","ЖК вул. Срибнокільська, 3б, 3в, 3д","Позняки","Дарницький","2 кімнати","93 / - / 12 м²","поверх 17 з 24","спец. проект","монолітно-каркасний","2009"
"45 803 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","87 / - / 22 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","2010"
"34 314 грн","Печерськ","Печерський","Київ","2 кімнати","52 / - / 10 м²","поверх 5 з 8","сталінка","цегляний будинок","1957"
"15 990 грн","Печерськ","Печерський","Київ","2 кімнати","46 / - / 7 м²","поверх 4 з 5","сталінка","цегляний будинок","1962"
"57 254 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","65 / - / 25 м²","поверх 3 з 23","спец. проект","монолітно-каркасний","2018"
"19 900 грн","ЖК Метрополіс","Теремки-1","Голосіївський","2 кімнати","42 / - / 20 м²","поверх 13 з 34","спец. проект","монолітно-каркасний","2021"
"38 169 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","60 / - / 10 м²","поверх 11 з 22","монолітно-каркасний","",""
"20 850 грн","Печерський","Київ","","1 кімната","29 / - / 3 м²","поверх 3 з 6","цегляний будинок","",""
"11 000 грн","Осокорки","Дарницький","Київ","1 кімната","43 / - / 8 м²","поверх 5 з 10","серія 96","утеплена панель","1997"
"26 719 грн","ЖК Панорама на Печерську","Нижній Печерськ","Печерський","2 кімнати","70 / - / 10 м²","поверх 8 з 27","","",""
"28 000 грн","Голосіївський","Київ","","2 кімнати","63 / - / 12 м²","поверх 8 з 25","","",""
"33 971 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","81.9 / - / 18.9 м²","поверх 14 з 17","спец. проект","монолітно-каркасний","2010"
"16 000 грн","ЖК вул. Євгена Коновальця (Щорса), 36е","Нижній Печерськ","Печерський","1 кімната","30 / - / 3 м²","поверх 5 з 10","спец. проект","монолітно-каркасний","2015"
"12 500 грн","Оболонь","Печерський","Київ","1 кімната","34 / - / 10 м²","поверх 9 з 16","","",""
"34 000 грн","ЖК вул. Ділова, 2б","Черепанова гора","Печерський","2 кімнати","93 / - / 21 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2012"
"9 000 грн","Шевченківський","Київ","","1 кімната","34 / - / 7 м²","поверх 5 з 9","чеський проект","цегляний будинок",""
"17 000 грн","Лук'янівка","Шевченківський","Київ","2 кімнати","55 / - / 10 м²","поверх 9 з 12","совмін","цегляний будинок","1988"
"13 000 грн","ЖК Standard One","Голосіїво","Голосіївський","1 кімната","30 / - / 7 м²","поверх 12 з 24","спец. проект","цегляний будинок","2019"
"10 000 грн","Оболонь","Оболонський","Київ","1 кімната","45 / - / 8 м²","поверх 9 з 9","чеський проект","панельні","1977"
"10 000 грн","Шулявка","Шевченківський","Київ","2 кімнати","44 / - / 6 м²","поверх 9 з 9","цегляний будинок","",""
"32 000 грн","ЖК вул. Ділова, 2б","Черепанова гора","Печерський","2 кімнати","102 / - / 26 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2012"
"16 000 грн","Чорна Гора","Печерський","Київ","1 кімната","30 / - / 14 м²","поверх 2 з 5","сталінка","цегляний будинок","1959"
"12 000 грн","Черепанова гора","Печерський","Київ","1 кімната","34 / - / 7 м²","поверх 5 з 9","спец. проект","цегляний будинок","1972"
"11 000 грн","Оболонь","Оболонський","Київ","2 кімнати","50 / - / 8 м²","поверх 4 з 9","серія 96","утеплена панель","1978"
"16 900 грн","ЖК Галактика","Лівобережний масив","Дніпровський","1 кімната","49 / - / 20 м²","поверх 3 з 25","спец. проект","монолітно-каркасний","2019"
"10 000 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","24 / - / 2 м²","поверх 16 з 28","спец. проект","монолітно-каркасний","2019"
"27 000 грн","ЖК вул. Малиновського, 8","Оболонь","Оболонський","2 кімнати","77 / - / 14 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2014"
"38 169 грн","Дарницький","Київ","","2 кімнати","65 / - / 25 м²","поверх 9 з 25","","",""
"20 000 грн","ЖК Львівський квартал","Шевченківський","Київ","2 кімнати","70 / - / 12 м²","поверх 4 з 9","цегляний будинок","",""
"26 000 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","2 кімнати","65 / - / 15 м²","поверх 10 з 22","спец. проект","монолітно-каркасний","2006"
"15 500 грн","Нова забудова","Голосіївський","Київ","2 кімнати","47 / - / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","1960"
"27 000 грн","ЖК Престиж Холл","Нижній Печерськ","Печерський","2 кімнати","83 / - / 19 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2014"
"29 000 грн","ЖК Зелений замок","Поділ","Подільський","3 кімнати","75 / 35 / 26 м²","поверх 7 з 11","","",""
"91 605 грн","Нова забудова","Голосіївський","Київ","4 кімнати","180 / 120 / 20 м²","поверх 6 з 6","дореволюційний","цегляний будинок","1910"
"16 000 грн","Оболонь","Оболонський","Київ","3 кімнати","65 / 40 / 14 м²","поверх 9 з 9","панельні","1974",""
"38 169 грн","ЖК Cardinal","Нова забудова","Печерський","3 кімнати","80 / 60 / 19 м²","поверх 7 з 22","спец. проект","монолітно-каркасний","2019"
"41 986 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","130 / 90 / 20 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2006"
"30 536 грн","ЖК Златоустівська 14-18","Солдатська слобідка","Шевченківський","3 кімнати","106 / 60 / 16 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","2015"
"35 000 грн","Старий Київ","Шевченківський","Київ","4 кімнати","136 / 87.9 / 11.1 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"53 437 грн","Липки","Печерський","Київ","3 кімнати","110 / 65 / 17 м²","поверх 2 з 4","","",""
"16 000 грн","Ґалаґани","Святошинський","Київ","3 кімнати","80 / 46 / 12 м²","поверх 3 з 5","сталінка","цегляний будинок","1949"
"27 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","3 кімнати","110 / 75 / 14 м²","поверх 10 з 21","спец. проект","монолітно-каркасний","2008"
"15 200 грн","Оболонь","Оболонський","Київ","3 кімнати","73 / 50 / 8 м²","поверх 9 з 10","АППС","утеплена панель","1986"
