"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"38 300 грн","ЖК Cardinal","Нова забудова","Печерський","3 кімнати","80 / 60 / 19 м²","поверх 7 з 22","спец. проект","монолітно-каркасний","2019"
"35 000 грн","Старий Київ","Шевченківський","Київ","4 кімнати","136 / 87.9 / 11.1 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"30 640 грн","ЖК Златоустівська 14-18","Солдатська слобідка","Шевченківський","3 кімнати","106 / 60 / 16 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","2015"
"20 000 грн","ЖК Святобор","Святошино","Святошинський","3 кімнати","70 / 45 / 15 м²","поверх 25 з 25","спец. проект","монолітно-каркасний","2017"
"40 000 грн","ЖК Seven","Позняки","Дарницький","3 кімнати","75 / 34 / 25 м²","поверх 15 з 25","спец. проект","монолітно-каркасний","2019"
"12 000 грн","Оболонь","Оболонський","Київ","3 кімнати","75 / 2 / 8 м²","поверх 5 з 10","серія 134","утеплена панель","1980"
"153 200 грн","Історичний центр","Шевченківський","Київ","4 кімнати","230 / 140 / 55 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1890"
"210 650 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","185 / - / 40 м²","поверх 8 з 30","монолітно-каркасний","",""
"30 000 грн","Черепанова гора","Печерський","Київ","3 кімнати","79 / - / 18 м²","поверх 8 з 9","цегляний будинок","1975",""
"153 200 грн","Історичний центр","Шевченківський","Київ","5 кімнат","280 / - / 30 м²","поверх 16 з 20","спец. проект","монолітно-каркасний","2005"
"95 750 грн","Шевченківський","Київ","","4 кімнати","264 / - / 50 м²","поверх 8 з 14","","",""
"38 300 грн","Нова забудова","Печерський","Київ","3 кімнати","85 / - / 1 м²","поверх 4 з 5","","",""
"76 600 грн","Печерський","Київ","","3 кімнати","115 / - / 11 м²","поверх 15 з 18","цегляний будинок","",""
"95 750 грн","ЖК Тріумф","Верхня Теличка","Печерський","4 кімнати","180 / - / 20 м²","поверх 17 з 26","","",""
"18 000 грн","Дніпровський","Київ","","3 кімнати","100 / - / 15 м²","поверх 3 з 4","цегляний будинок","",""
"11 490 грн","Оболонь","Оболонський","Київ","3 кімнати","65 / - / 8 м²","поверх 3 з 9","","",""
"49 790 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","96 / - / 20 м²","поверх 12 з 23","спец. проект","монолітно-каркасний","2014"
"114 900 грн","Печерський","Київ","","3 кімнати","105 / - / 32 м²","поверх 16 з 24","","",""
"103 410 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","210 / - / 50 м²","поверх 13 з 23","спец. проект","монолітно-каркасний","2014"
"191 500 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","200 / - / 30 м²","поверх 25 з 29","","",""
"95 750 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","115 / - / 20 м²","поверх 5 з 23","спец. проект","монолітно-каркасний","2013"
"24 000 грн","ЖК Молодіжний квартал","Осокорки","Дарницький","3 кімнати","90.4 / - / 14.1 м²","поверх 14 з 25","серія КТ","утеплена панель","2013"
"95 750 грн","Історичний центр","Шевченківський","Київ","4 кімнати","140 / - / 12 м²","поверх 2 з 5","сталінка","цегляний будинок","1955"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","85 / - / 20 м²","поверх 10 з 18","спец. проект","монолітно-каркасний","2010"
"14 500 грн","Оболонь","Оболонський","Київ","3 кімнати","62 / - / 8 м²","поверх 4 з 9","чеський проект","панельні","1975"
"191 500 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","180 / 90 / 35 м²","поверх 19 з 20","спец. проект","монолітно-каркасний","2013"
"91 920 грн","ЖК Skyline","Нижній Печерськ","Печерський","3 кімнати","101 / 60 / 30 м²","поверх 3 з 24","спец. проект","монолітно-каркасний","2015"
"49 790 грн","ЖК Покровський посад","Кудрявець","Шевченківський","3 кімнати","100 / 75 / 25 м²","поверх 21 з 23","спец. проект","монолітно-каркасний","2014"
"76 600 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","130 / 90 / 30 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2013"
"33 000 грн","ЖК Покровський посад","Кудрявець","Шевченківський","3 кімнати","107 / 65 / 28 м²","поверх 10 з 22","спец. проект","монолітно-каркасний","2014"
"153 200 грн","ЖК Панорама на Печерську","Нижній Печерськ","Печерський","3 кімнати","180 / 100 / 40 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2013"
"65 110 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","3 кімнати","69 / 23 / 16 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2019"
"35 000 грн","Історичний центр","Шевченківський","Київ","3 кімнати","147 / 80 / 49 м²","поверх 7 з 16","спец. проект","монолітно-каркасний","2005"
"24 900 грн","ЖК Парус","Лук'янівка","Шевченківський","3 кімнати","120 / 70 / 16 м²","поверх 10 з 22","спец. проект","монолітно-каркасний","2008"
"15 500 грн","Оболонь","Оболонський","Київ","3 кімнати","72 / 48 / 8 м²","поверх 8 з 12","серія КТ","утеплена панель","1980"
"24 000 грн","Печерськ","Печерський","Київ","3 кімнати","93 / 65 / 9 м²","поверх 12 з 12","серія КТ","утеплена панель","1980"
"40 000 грн","ЖК Либідь","Нова забудова","Голосіївський","3 кімнати","89 / 72 / 12 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","2016"
"35 000 грн","Липки","Печерський","Київ","3 кімнати","78 / 55 / 10 м²","поверх 5 з 5","дореволюційний","цегляний будинок","1905"
"114 862 грн","ЖК Воздвиженка","Поділ","Подільський","4 кімнати","210 / 130 / 20 м²","поверх 4 з 5","спец. проект","цегляний будинок","2006"
"42 000 грн","ЖК Корона","Позняки","Дарницький","4 кімнати","144 / 85 / 20 м²","поверх 19 з 24","спец. проект","монолітно-каркасний","2007"
"25 000 грн","ЖК вул. Мишуги, 2","Осокорки","Дарницький","3 кімнати","116 / 64 / 50 м²","поверх 12 з 16","спец. проект","монолітно-каркасний","2008"
"45 960 грн","Печерськ","Печерський","Київ","3 кімнати","135 / 100 / 15 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","2002"
"17 000 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","90 / 55 / 11 м²","поверх 9 з 10","спец. проект","утеплена панель","1998"
"49 790 грн","ЖК Квартет","Солом'янка","Солом'янський","3 кімнати","78 / 35 / 30 м²","поверх 11 з 20","спец. проект","монолітно-каркасний","2016"
"15 000 грн","Ґалаґани","Святошинський","Київ","3 кімнати","47 / 29 / 11 м²","поверх 2 з 5","хрущівка","цегляний будинок","1960"
"16 000 грн","Сирець","Шевченківський","Київ","3 кімнати","90 / 45 / 12 м²","поверх 4 з 9","чеський проект","панельні","1973"
"63 195 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","3 кімнати","109 / 69 / 21 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2019"
"26 500 грн","Оболонь","Оболонський","Київ","3 кімнати","70 / 60 / 15 м²","поверх 13 з 17","спец. проект","монолітно-каркасний","1981"
"65 110 грн","ЖК Новопечерський двір","Чорна Гора","Печерський","3 кімнати","95 / - / 12 м²","поверх 17 з 27","спец. проект","монолітно-каркасний","2015"
"21 000 грн","Чорна Гора","Печерський","Київ","3 кімнати","67 / - / 10 м²","поверх 4 з 7","сталінка","цегляний будинок","1958"
"64 000 грн","Нова забудова","Шевченківський","Київ","4 кімнати","139 / - / 11.5 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1911"
"30 640 грн","ЖК Квартет","Солом'янка","Солом'янський","3 кімнати","70 / - / 25 м²","поверх 9 з 24","спец. проект","монолітно-каркасний","2018"
"22 500 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","70 / - / 8 м²","поверх 10 з 10","серія 96","утеплена панель","1993"
"10 500 грн","ЖК Східна Брама","Дарницький","Київ","3 кімнати","45 / - / 6 м²","поверх 3 з 25","спец. проект","монолітно-каркасний",""
"122 560 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","120 / - / 30 м²","поверх 29 з 30","спец. проект","монолітно-каркасний","2016"
"103 410 грн","Оболонь","Оболонський","Київ","3 кімнати","500 / - / 40 м²","поверх 5 з 7","","",""
"42 130 грн","ЖК Метрополіс","Теремки-1","Голосіївський","3 кімнати","93 / - / 26 м²","поверх 31 з 36","спец. проект","монолітно-каркасний","2021"
"18 000 грн","ЖМ Патріотика","Осокорки","Дарницький","3 кімнати","95 / - / 15 м²","поверх 15 з 27","спец. проект","панельні","2017"
"122 560 грн","ЖК Новопечерська Вежа","Звіринець","Печерський","3 кімнати","137 / - / 45 м²","поверх 23 з 24","спец. проект","монолітно-каркасний","2020"
"37 000 грн","Поділ","Подільський","Київ","3 кімнати","100 / - / 20 м²","поверх 4 з 4","","",""
"95 750 грн","ЖК Central Park","Нова забудова","Печерський","3 кімнати","131 / 80 / 15 м²","поверх 10 з 25","","",""
"114 900 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","112 / 60 / 40 м²","поверх 7 з 25","","",""
"14 999 грн","Лівобережний масив","Дніпровський","Київ","3 кімнати","68 / 34 / 8 м²","поверх 6 з 9","серія 96","утеплена панель","1978"
"34 470 грн","ЖК Славутич","Позняки","Дарницький","3 кімнати","77 / 30 / 25 м²","поверх 4 з 12","спец. проект","монолітно-каркасний","2018"
"30 000 грн","ЖК Сонячна брама","Голосіїво","Голосіївський","3 кімнати","104 / 52 / 13 м²","поверх 14 з 20","спец. проект","монолітно-каркасний","2013"
"16 000 грн","Харьківський","Дарницький","Київ","3 кімнати","94 / 54 / 15 м²","поверх 22 з 26","спец. проект","монолітно-каркасний","2003"
"19 000 грн","Харьківський","Дарницький","Київ","3 кімнати","75 / 42 / 9 м²","поверх 10 з 16","серія КТ","утеплена панель","1987"
"42 130 грн","ЖК вул. Златоустівська, 50","Солдатська слобідка","Шевченківський","4 кімнати","121 / 65 / 15 м²","поверх 12 з 14","спец. проект","монолітно-каркасний","2013"
"38 300 грн","ЖК Парк-холл Горький","Нова забудова","Голосіївський","3 кімнати","110 / - / 32 м²","поверх 9 з 12","спец. проект","монолітно-каркасний","2014"
"32 000 грн","Історичний центр","Шевченківський","Київ","4 кімнати","86 / - / 12 м²","поверх 2 з 16","","",""
"19 000 грн","Біличі","Святошинський","Київ","3 кімнати","70 / - / 8 м²","поверх 3 з 16","","",""
"76 600 грн","Нова забудова","Голосіївський","Київ","4 кімнати","160 / - / 10 м²","поверх 5 з 5","","",""
"76 600 грн","ЖК Хвиля","Печерськ","Печерський","4 кімнати","180 / - / 30 м²","поверх 3 з 24","спец. проект","монолітно-каркасний","2005"
"65 110 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","90 / 50 / 30 м²","поверх 10 з 29","спец. проект","монолітно-каркасний","2012"
"268 100 грн","ЖК Renaissance Residence","Звіринець","Печерський","4 кімнати","200 / 120 / 40 м²","поверх 7 з 9","спец. проект","монолітно-каркасний","2013"
"88 090 грн","Нова забудова","Голосіївський","Київ","6 кімнат","216 / 133 / 15 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1910"
"38 300 грн","ЖК вул. Провіантська, 3","Шулявка","Шевченківський","3 кімнати","120 / 80 / 20 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2003"
"68 940 грн","Печерський","Київ","","3 кімнати","85 / 60 / 15 м²","поверх 12 з 25","","",""
"49 790 грн","ЖК Подол Град","Поділ","Подільський","3 кімнати","110 / 70 / 30 м²","поверх 2 з 5","спец. проект","монолітно-каркасний","2015"
"28 000 грн","ЖК вул. Дмитрівська, 13, 13а","Солдатська слобідка","Шевченківський","3 кімнати","120 / 40 / 40 м²","поверх 5 з 18","спец. проект","монолітно-каркасний","2001"
"20 000 грн","Позняки","Дарницький","Київ","3 кімнати","127 / 65 / 17 м²","поверх 3 з 18","спец. проект","монолітно-каркасний","2000"
"42 130 грн","Історичний центр","Шевченківський","Київ","3 кімнати","84 / 60 / 9.4 м²","поверх 4 з 9","совмін","цегляний будинок","1975"
"16 500 грн","Шулявка","Шевченківський","Київ","3 кімнати","71 / 54 / 9 м²","поверх 6 з 9","цегляний будинок","1972",""
"95 750 грн","ЖК Діамант","Старий Київ","Шевченківський","4 кімнати","156 / 100 / 35 м²","поверх 6 з 23","цегляний будинок","",""
"35 000 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","120 / 98 / 15 м²","поверх 17 з 22","спец. проект","монолітно-каркасний","2001"
"45 960 грн","ЖК Придніпровський","Лівобережний масив","Дніпровський","3 кімнати","105 / 50 / 22 м²","поверх 12 з 23","спец. проект","монолітно-каркасний","2005"
"15 000 грн","Теремки-1","Голосіївський","Київ","3 кімнати","70 / 42 / 9 м²","поверх 16 з 16","серія Т","утеплена панель","1986"
"80 430 грн","ЖК бул. Лесі Українки, 7б","Печерськ","Печерський","4 кімнати","419 / - / 1 м²","поверх 20 з 20","спец. проект","монолітно-каркасний","2010"
"134 050 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","116 / - / 34 м²","поверх 9 з 23","спец. проект","монолітно-каркасний","2014"
"35 000 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","110 / - / 18 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2005"
"30 640 грн","ЖК Квартет","Солом'янка","Солом'янський","3 кімнати","74 / - / 20 м²","поверх 6 з 26","спец. проект","цегляний будинок","2018"
"76 600 грн","Історичний центр","Шевченківський","Київ","3 кімнати","81 / - / 15 м²","поверх 2 з 7","дореволюційний","цегляний будинок","1893"
"19 000 грн","Шулявка","Шевченківський","Київ","3 кімнати","84 / - / 10 м²","поверх 2 з 9","хрущівка","цегляний будинок","1960"
"16 000 грн","Теремки-2","Голосіївський","Київ","3 кімнати","72 / - / 7.3 м²","поверх 9 з 9","серія 96","утеплена панель","1978"
"160 860 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","122 / - / 40 м²","поверх 6 з 17","спец. проект","монолітно-каркасний","2017"
"95 750 грн","Старий Київ","Шевченківський","Київ","3 кімнати","90 / - / 30 м²","поверх 4 з 5","сталінка","цегляний будинок","1963"
"61 280 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","100 / 45 / 25 м²","поверх 13 з 21","спец. проект","монолітно-каркасний","2013"
"65 110 грн","ЖК вул. Бульварно-Кудрявська (Воровського), 11","Історичний центр","Шевченківський","3 кімнати","106 / 60 / 30 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2003"
"57 450 грн","ЖК Сонячна Рів'єра","Лівобережний масив","Дніпровський","3 кімнати","100 / 60 / 30 м²","поверх 22 з 28","","",""
"191 500 грн","ЖК Бонапарт","Поділ","Подільський","4 кімнати","190 / 120 / 30 м²","поверх 10 з 11","спец. проект","монолітно-каркасний","2016"
"45 960 грн","ЖК Central Park","Нова забудова","Печерський","3 кімнати","80 / 45 / 20 м²","поверх 9 з 25","","",""
"57 450 грн","Історичний центр","Шевченківський","Київ","3 кімнати","130 / 60 / 20 м²","поверх 4 з 5","дореволюційний","цегляний будинок","1901"
"145 540 грн","ЖК PecherSKY","Звіринець","Печерський","3 кімнати","130 / 67 / 12 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2013"
"34 470 грн","Печерськ","Печерський","Київ","3 кімнати","89 / 1 / 1 м²","поверх 18 з 18","совмін","цегляний будинок","1991"
"45 000 грн","ЖК вул. Богдана Хмельницького, 80-82","Історичний центр","Шевченківський","4 кімнати","130 / 60 / 20 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2002"
"70 855 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","125 / 60 / 20 м²","поверх 8 з 28","","",""
"61 280 грн","ЖК Central Park","Нова забудова","Печерський","3 кімнати","75 / 50 / 25 м²","поверх 7 з 16","","",""
"65 110 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","5 кімнат","204 / 175 / 20 м²","поверх 16 з 16","спец. проект","монолітно-каркасний","2006"
"114 900 грн","ЖК вул. Лейпцизька, 13","Печерськ","Печерський","4 кімнати","130 / 60 / 20 м²","поверх 8 з 17","спец. проект","монолітно-каркасний","2019"
"91 920 грн","ЖК Космополітен","Шулявка","Шевченківський","6 кімнат","250 / 100 / 30 м²","поверх 13 з 24","спец. проект","цегляний будинок","2011"
"76 562 грн","ЖК бул. Лесі Українки, 7б","Печерськ","Печерський","3 кімнати","130 / 60 / 30 м²","поверх 11 з 23","спец. проект","монолітно-каркасний","2010"
"30 640 грн","Старий Київ","Шевченківський","Київ","3 кімнати","78 / 40 / 9 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"191 462 грн","ЖК Ambassador House","Історичний центр","Шевченківський","4 кімнати","205 / 100 / 25 м²","поверх 9 з 12","спец. проект","монолітно-каркасний","2007"
"45 960 грн","Поділ","Подільський","Київ","3 кімнати","110 / 75 / 25 м²","поверх 6 з 8","спец. проект","монолітно-каркасний","2007"
"12 000 грн","Лівобережний масив","Дніпровський","Київ","3 кімнати","60 / 39 / 7 м²","поверх 3 з 9","чеський проект","панельні","1969"
"45 000 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","4 кімнати","170 / 125 / 18 м²","поверх 9 з 14","спец. проект","монолітно-каркасний","2006"
"21 500 грн","ЖК Місце мрії","Шулявка","Солом'янський","3 кімнати","106 / 84 / 22 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2009"
"17 000 грн","Історичний центр","Шевченківський","Київ","3 кімнати","88 / 55 / 8 м²","поверх 5 з 5","сталінка","цегляний будинок","1938"
"20 000 грн","ЖК вул. Мишуги, 2","Осокорки","Дарницький","3 кімнати","100 / 58.7 / 16 м²","поверх 7 з 24","спец. проект","монолітно-каркасний","2008"
"57 450 грн","Історичний центр","Шевченківський","Київ","4 кімнати","128 / 80 / 10 м²","3 поверх","дореволюційний","цегляний будинок","1901"
"25 000 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","110.2 / 65.7 / 15.8 м²","поверх 4 з 10","спец. проект","монолітно-каркасний","2001"
"268 100 грн","ЖК Кловський узвіз, 7","Печерськ","Печерський","4 кімнати","400 / - / 50 м²","поверх 44 з 45","спец. проект","монолітно-каркасний","2012"
"95 750 грн","Липки","Печерський","Київ","4 кімнати","206 / - / 60 м²","поверх 6 з 9","спец. проект","цегляний будинок","2010"
"103 410 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","205 / - / 30 м²","поверх 14 з 19","цегляний будинок","",""
"72 770 грн","ЖК Busov Hill","Звіринець","Печерський","3 кімнати","90 / - / 37 м²","поверх 8 з 24","спец. проект","монолітно-каркасний","2018"
"28 000 грн","Історичний центр","Шевченківський","Київ","3 кімнати","65 / - / 5 м²","поверх 1 з 5","","",""
"49 790 грн","ЖК Новопечерський двір","Чорна Гора","Печерський","3 кімнати","97 / - / 11 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2015"
"49 790 грн","ЖК Ярославів Град","Кудрявець","Шевченківський","3 кімнати","65 / - / 12 м²","поверх 9 з 9","","",""
"30 000 грн","Печерськ","Печерський","Київ","3 кімнати","58 / - / 8 м²","поверх 3 з 5","хрущівка","цегляний будинок","1962"
"16 000 грн","Позняки","Дарницький","Київ","3 кімнати","110 / - / 12 м²","поверх 4 з 16","спец. проект","монолітно-каркасний","2002"
"57 450 грн","Липки","Печерський","Київ","3 кімнати","80 / - / 15 м²","поверх 11 з 12","сталінка","цегляний будинок","1954"
"95 750 грн","Печерський","Київ","","3 кімнати","80 / - / 20 м²","поверх 12 з 19","","",""
"114 900 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","185 / - / 35 м²","поверх 20 з 30","спец. проект","монолітно-каркасний","2014"
"24 900 грн","ЖК Голосіїво","Деміївка","Голосіївський","3 кімнати","110 / 60 / 15 м²","поверх 15 з 21","спец. проект","монолітно-каркасний","2008"
"76 600 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","120 / 90 / 20 м²","поверх 28 з 30","спец. проект","монолітно-каркасний","2012"
"29 998 грн","Старий Київ","Шевченківський","Київ","3 кімнати","90 / 55 / 7 м²","поверх 7 з 7","спец. проект","цегляний будинок","1981"
"34 470 грн","Нова забудова","Печерський","Київ","3 кімнати","135 / 100 / 25 м²","поверх 15 з 25","спец. проект","монолітно-каркасний","2004"
"18 000 грн","Черепанова гора","Печерський","Київ","3 кімнати","60 / 25 / 25 м²","поверх 4 з 5","хрущівка","цегляний будинок","1959"
"26 810 грн","ЖК Лебединий","Позняки","Дарницький","3 кімнати","72 / 50 / 15 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2019"
"26 900 грн","ЖК вул. Януша Корчака (Баумана), 25","Нивки","Шевченківський","3 кімнати","120 / 80 / 25 м²","поверх 12 з 13","спец. проект","монолітно-каркасний","2011"
"49 790 грн","Печерськ","Печерський","Київ","4 кімнати","110 / 85 / 10 м²","поверх 9 з 18","совмін","цегляний будинок","1991"
"22 980 грн","Старий Київ","Шевченківський","Київ","3 кімнати","76 / 45 / 15 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"38 300 грн","Шевченківський","Київ","","3 кімнати","96 / 40 / 30 м²","поверх 13 з 21","","",""
"19 000 грн","Оболонь","Оболонський","Київ","3 кімнати","60 / 44 / 6 м²","поверх 6 з 9","панельні","1974",""
"88 090 грн","ЖК Skyline","Нижній Печерськ","Печерський","3 кімнати","136 / 98 / 23 м²","поверх 5 з 26","спец. проект","монолітно-каркасний","2015"
"30 000 грн","ЖК Малахіт","Солом'янка","Солом'янський","3 кімнати","75 / 50 / 10 м²","поверх 13 з 24","","",""
"45 960 грн","Черепанова гора","Печерський","Київ","3 кімнати","120 / 60 / 24 м²","поверх 24 з 25","цегляний будинок","",""
"68 940 грн","Поділ","Подільський","Київ","3 кімнати","90 / 50 / 20 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1913"
"95 750 грн","Оболонь","Оболонський","Київ","4 кімнати","250 / 80 / 15 м²","поверх 9 з 9","","",""
"18 500 грн","Нова забудова","Голосіївський","Київ","3 кімнати","70 / 56 / 9 м²","поверх 11 з 14","спец. проект","цегляний будинок","1986"
"61 280 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","116 / 60 / 20 м²","поверх 15 з 23","спец. проект","монолітно-каркасний","2013"
"22 000 грн","Історичний центр","Шевченківський","Київ","3 кімнати","75 / 52 / 9 м²","поверх 8 з 8","сталінка","цегляний будинок","1955"
"14 000 грн","Біличі","Святошинський","Київ","3 кімнати","80 / 50 / 9 м²","поверх 10 з 15","АППС","утеплена панель","1993"
"114 900 грн","ЖК Delmar","Чорна Гора","Київ","3 кімнати","180 / 120 / 20 м²","поверх 28 з 30","2019","",""
"53 620 грн","Поділ","Подільський","Київ","3 кімнати","134 / 70 / 21 м²","поверх 2 з 4","","",""
"72 770 грн","ЖК Французький квартал 2","Нова забудова","Печерський","3 кімнати","100 / 40 / 25 м²","поверх 16 з 21","спец. проект","монолітно-каркасний","2017"
"459 562 грн","ЖК Софіївська Брама","Старий Київ","Шевченківський","4 кімнати","278 / 150 / 25 м²","поверх 5 з 5","спец. проект","цегляний будинок","2001"
"25 000 грн","ЖК West House","Деміївка","Голосіївський","3 кімнати","95 / 47 / 11 м²","поверх 11 з 25","цегляний будинок","",""
"57 450 грн","ЖК вул. Осіння, 33","Біличі","Святошинський","4 кімнати","142.1 / 83.5 / 20.4 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","2007"
"49 790 грн","ЖК RiverStone","Позняки","Дарницький","3 кімнати","112 / 60 / 24.2 м²","поверх 13 з 23","спец. проект","монолітно-каркасний","2012"
"15 000 грн","Осокорки","Дарницький","Київ","3 кімнати","98 / - / 14 м²","поверх 17 з 22","","",""
"16 000 грн","Оболонь","Оболонський","Київ","3 кімнати","70 / - / 11 м²","поверх 4 з 9","","",""
"61 280 грн","ЖК Crystal Park","Шулявка","Шевченківський","3 кімнати","110 / - / 20 м²","поверх 7 з 7","спец. проект","монолітно-каркасний","2013"
"126 390 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","200 / - / 22 м²","поверх 15 з 16","спец. проект","монолітно-каркасний","2014"
"38 300 грн","Нова забудова","Печерський","Київ","3 кімнати","130 / - / 18 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2004"
"76 600 грн","Історичний центр","Шевченківський","Київ","3 кімнати","96 / - / 12 м²","поверх 3 з 5","","",""
"222 140 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","185 / - / 25 м²","поверх 19 з 21","","",""
"26 810 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","85 / - / 17 м²","поверх 6 з 9","спец. проект","монолітно-каркасний","2014"
"12 500 грн","Деміївка","Голосіївський","Київ","3 кімнати","75 / - / 12 м²","поверх 14 з 16","БПС","утеплена панель","1980"
"45 960 грн","ЖК Хвиля","Печерськ","Печерський","3 кімнати","160 / - / 34 м²","поверх 6 з 21","спец. проект","монолітно-каркасний","2005"
"49 790 грн","Нижній Печерськ","Печерський","Київ","4 кімнати","179 / - / 40 м²","поверх 20 з 26","спец. проект","монолітно-каркасний","2003"
"53 620 грн","Липки","Печерський","Київ","3 кімнати","135 / - / 13 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1915"
"55 535 грн","Нова забудова","Печерський","Київ","3 кімнати","127 / - / 30 м²","поверх 7 з 22","спец. проект","монолітно-каркасний","2005"
"33 000 грн","Печерськ","Печерський","Київ","3 кімнати","90 / - / 8 м²","поверх 4 з 6","","",""
"49 790 грн","Нова забудова","Голосіївський","Київ","5 кімнат","184 / - / 20 м²","поверх 7 з 18","","",""
"49 790 грн","Шевченківський","Київ","","3 кімнати","85 / - / 30 м²","поверх 9 з 20","","",""
"45 960 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","128 / - / 30 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2006"
"38 300 грн","ЖК Парус","Лук'янівка","Шевченківський","3 кімнати","127 / - / 25 м²","поверх 12 з 22","спец. проект","монолітно-каркасний","2008"
"57 450 грн","Липки","Печерський","Київ","3 кімнати","85 / - / 30 м²","поверх 5 з 6","","",""
"122 560 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","170 / 150 / 20 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2014"
"45 960 грн","ЖК пров. Лабораторний, 6","Черепанова гора","Печерський","3 кімнати","84 / 55 / 15 м²","поверх 18 з 18","спец. проект","монолітно-каркасний",""
"49 790 грн","ЖК Воздвиженка","Поділ","Подільський","3 кімнати","83 / 45 / 15 м²","поверх 1 з 5","спец. проект","цегляний будинок","2010"
"36 000 грн","Лук'янівка","Шевченківський","Київ","4 кімнати","183 / 70 / 20 м²","поверх 8 з 10","спец. проект","монолітно-каркасний","2001"
"39 000 грн","Історичний центр","Шевченківський","Київ","4 кімнати","80 / 45 / 25 м²","поверх 8 з 12","спец. проект","цегляний будинок","1969"
"36 000 грн","ЖК Славутич","Позняки","Дарницький","3 кімнати","89.1 / 40 / 37 м²","поверх 11 з 31","спец. проект","монолітно-каркасний","2018"
"42 130 грн","ЖК пр-т Голосіївський, 30-32","Деміївка","Голосіївський","3 кімнати","150 / 100 / 19 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2011"
"19 000 грн","Лівобережний масив","Дніпровський","Київ","3 кімнати","65.6 / 41.2 / 7.5 м²","поверх 3 з 10","","",""
